trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
245	""	MajorVessels>=0.5	RestBloodPressure>=107	SerumCholestoral>=206.5	" "	" "	MajorVessels	RestBloodPressure	SerumCholestoral	" "	" "	0.566666666666667	0.755555555555556	1.7	0.428148148148148	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	Simplified	001113	27	1	""	1	68	90
246	""	0.727272727272727	0.4609375	0.467889908256881							""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	Simplified	001113	27	1	""	""	""	""
247	""	-0.480769230769231	-0.736842105263158	-0.75							""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	Simplified	001113	27	1	""	""	""	""
248	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	Simplified	001113	27	1	""	""	""	""
249	""	MaxHeartRate< 147.5	Sex>=0.5	" "	" "	" "	MaxHeartRate	Sex	" "	" "	" "	0.55	0.776470588235294	1.75	0.427058823529412	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	ShorterRule	0000	61	1	4	1	66	85
250	""	0.684684684684685	0.546448087431694								""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	ShorterRule	0000	61	1	4	""	""	""
251	""	-0.546448087431694	-0.684684684684685								""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	ShorterRule	0000	61	1	4	""	""	""
252	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	ShorterRule	0000	61	1	4	""	""	""
253	""	ChestPainType>=3.5	MaxHeartRate< 177.5	MaxHeartRate< 146.5	RestBloodPressure>=108	" "	ChestPainType	MaxHeartRate	MaxHeartRate	RestBloodPressure	" "	0.491666666666667	0.867647058823529	1.95	0.426593137254902	=if(or(A254 = "R";isnumber(match(c254;a$1:a$1000;0));isnumber(match(h254;a$1:a$1000;0));isnumber(match(d254;a$1:a$1000;0));isnumber(match(i254;a$1:a$1000;0));isnumber(match(e254;a$1:a$1000;0));isnumber(match(j254;a$1:a$1000;0));isnumber(match(f254;a$1:a$1000;0));isnumber(match(k254;a$1:a$1000;0));isnumber(match(g254;a$1:a$1000;0));isnumber(match(l254;a$1:a$1000;0)));0;p254)	From Tree node	011111	31	""	""	1	59	68
254	""	0.705426356589147	0.483471074380165	0.688679245283019	0.4609375						""	""	""	""	""	=if(or(A254 = "R";isnumber(match(c254;a$1:a$1000;0));isnumber(match(h254;a$1:a$1000;0));isnumber(match(d254;a$1:a$1000;0));isnumber(match(i254;a$1:a$1000;0));isnumber(match(e254;a$1:a$1000;0));isnumber(match(j254;a$1:a$1000;0));isnumber(match(f254;a$1:a$1000;0));isnumber(match(k254;a$1:a$1000;0));isnumber(match(g254;a$1:a$1000;0));isnumber(match(l254;a$1:a$1000;0)));0;p254)	From Tree node	011111	31	""	""	""	""	""
255	""	-0.712871287128713	-0.867647058823529	-0.765217391304348	-0.833333333333333						""	""	""	""	""	=if(or(A254 = "R";isnumber(match(c254;a$1:a$1000;0));isnumber(match(h254;a$1:a$1000;0));isnumber(match(d254;a$1:a$1000;0));isnumber(match(i254;a$1:a$1000;0));isnumber(match(e254;a$1:a$1000;0));isnumber(match(j254;a$1:a$1000;0));isnumber(match(f254;a$1:a$1000;0));isnumber(match(k254;a$1:a$1000;0));isnumber(match(g254;a$1:a$1000;0));isnumber(match(l254;a$1:a$1000;0)));0;p254)	From Tree node	011111	31	""	""	""	""	""
256	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A254 = "R";isnumber(match(c254;a$1:a$1000;0));isnumber(match(h254;a$1:a$1000;0));isnumber(match(d254;a$1:a$1000;0));isnumber(match(i254;a$1:a$1000;0));isnumber(match(e254;a$1:a$1000;0));isnumber(match(j254;a$1:a$1000;0));isnumber(match(f254;a$1:a$1000;0));isnumber(match(k254;a$1:a$1000;0));isnumber(match(g254;a$1:a$1000;0));isnumber(match(l254;a$1:a$1000;0)));0;p254)	From Tree node	011111	31	""	""	""	""	""
257	""	MajorVessels>=0.5	Sex>=0.5	FastingBloodSugar< 0.5	" "	" "	MajorVessels	Sex	FastingBloodSugar	" "	" "	0.491666666666667	0.867647058823529	1.95	0.426593137254902	=if(or(A258 = "R";isnumber(match(c258;a$1:a$1000;0));isnumber(match(h258;a$1:a$1000;0));isnumber(match(d258;a$1:a$1000;0));isnumber(match(i258;a$1:a$1000;0));isnumber(match(e258;a$1:a$1000;0));isnumber(match(j258;a$1:a$1000;0));isnumber(match(f258;a$1:a$1000;0));isnumber(match(k258;a$1:a$1000;0));isnumber(match(g258;a$1:a$1000;0));isnumber(match(l258;a$1:a$1000;0)));0;p258)	Simplified	0033	27	1	""	1	59	68
258	""	0.727272727272727	0.546448087431694	0.447826086956522							""	""	""	""	""	=if(or(A258 = "R";isnumber(match(c258;a$1:a$1000;0));isnumber(match(h258;a$1:a$1000;0));isnumber(match(d258;a$1:a$1000;0));isnumber(match(i258;a$1:a$1000;0));isnumber(match(e258;a$1:a$1000;0));isnumber(match(j258;a$1:a$1000;0));isnumber(match(f258;a$1:a$1000;0));isnumber(match(k258;a$1:a$1000;0));isnumber(match(g258;a$1:a$1000;0));isnumber(match(l258;a$1:a$1000;0)));0;p258)	Simplified	0033	27	1	""	""	""	""
259	""	-0.571428571428571	-0.752808988764045	-0.829268292682927							""	""	""	""	""	=if(or(A258 = "R";isnumber(match(c258;a$1:a$1000;0));isnumber(match(h258;a$1:a$1000;0));isnumber(match(d258;a$1:a$1000;0));isnumber(match(i258;a$1:a$1000;0));isnumber(match(e258;a$1:a$1000;0));isnumber(match(j258;a$1:a$1000;0));isnumber(match(f258;a$1:a$1000;0));isnumber(match(k258;a$1:a$1000;0));isnumber(match(g258;a$1:a$1000;0));isnumber(match(l258;a$1:a$1000;0)));0;p258)	Simplified	0033	27	1	""	""	""	""
260	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A258 = "R";isnumber(match(c258;a$1:a$1000;0));isnumber(match(h258;a$1:a$1000;0));isnumber(match(d258;a$1:a$1000;0));isnumber(match(i258;a$1:a$1000;0));isnumber(match(e258;a$1:a$1000;0));isnumber(match(j258;a$1:a$1000;0));isnumber(match(f258;a$1:a$1000;0));isnumber(match(k258;a$1:a$1000;0));isnumber(match(g258;a$1:a$1000;0));isnumber(match(l258;a$1:a$1000;0)));0;p258)	Simplified	0033	27	1	""	""	""	""
261	""	MaxHeartRate< 147.5	Slope>=1.5	RestBloodPressure>=115	" "	" "	MaxHeartRate	Slope	RestBloodPressure	" "	" "	0.508333333333333	0.835616438356164	1.88	0.424771689497717	=if(or(A262 = "R";isnumber(match(c262;a$1:a$1000;0));isnumber(match(h262;a$1:a$1000;0));isnumber(match(d262;a$1:a$1000;0));isnumber(match(i262;a$1:a$1000;0));isnumber(match(e262;a$1:a$1000;0));isnumber(match(j262;a$1:a$1000;0));isnumber(match(f262;a$1:a$1000;0));isnumber(match(k262;a$1:a$1000;0));isnumber(match(g262;a$1:a$1000;0));isnumber(match(l262;a$1:a$1000;0)));0;p262)	From Tree node	0000122	15	""	""	1	61	73
262	""	0.684684684684685	0.628571428571429	0.459821428571429							""	""	""	""	""	=if(or(A262 = "R";isnumber(match(c262;a$1:a$1000;0));isnumber(match(h262;a$1:a$1000;0));isnumber(match(d262;a$1:a$1000;0));isnumber(match(i262;a$1:a$1000;0));isnumber(match(e262;a$1:a$1000;0));isnumber(match(j262;a$1:a$1000;0));isnumber(match(f262;a$1:a$1000;0));isnumber(match(k262;a$1:a$1000;0));isnumber(match(g262;a$1:a$1000;0));isnumber(match(l262;a$1:a$1000;0)));0;p262)	From Tree node	0000122	15	""	""	""	""	""
263	""	-0.658333333333333	-0.75	-0.779069767441861							""	""	""	""	""	=if(or(A262 = "R";isnumber(match(c262;a$1:a$1000;0));isnumber(match(h262;a$1:a$1000;0));isnumber(match(d262;a$1:a$1000;0));isnumber(match(i262;a$1:a$1000;0));isnumber(match(e262;a$1:a$1000;0));isnumber(match(j262;a$1:a$1000;0));isnumber(match(f262;a$1:a$1000;0));isnumber(match(k262;a$1:a$1000;0));isnumber(match(g262;a$1:a$1000;0));isnumber(match(l262;a$1:a$1000;0)));0;p262)	From Tree node	0000122	15	""	""	""	""	""
264	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A262 = "R";isnumber(match(c262;a$1:a$1000;0));isnumber(match(h262;a$1:a$1000;0));isnumber(match(d262;a$1:a$1000;0));isnumber(match(i262;a$1:a$1000;0));isnumber(match(e262;a$1:a$1000;0));isnumber(match(j262;a$1:a$1000;0));isnumber(match(f262;a$1:a$1000;0));isnumber(match(k262;a$1:a$1000;0));isnumber(match(g262;a$1:a$1000;0));isnumber(match(l262;a$1:a$1000;0)));0;p262)	From Tree node	0000122	15	""	""	""	""	""
265	""	MajorVessels>=0.5	SerumCholestoral< 296.5	" "	" "	" "	MajorVessels	SerumCholestoral	" "	" "	" "	0.566666666666667	0.747252747252747	1.68	0.423443223443223	=if(or(A266 = "R";isnumber(match(c266;a$1:a$1000;0));isnumber(match(h266;a$1:a$1000;0));isnumber(match(d266;a$1:a$1000;0));isnumber(match(i266;a$1:a$1000;0));isnumber(match(e266;a$1:a$1000;0));isnumber(match(j266;a$1:a$1000;0));isnumber(match(f266;a$1:a$1000;0));isnumber(match(k266;a$1:a$1000;0));isnumber(match(g266;a$1:a$1000;0));isnumber(match(l266;a$1:a$1000;0)));0;p266)	ShorterRule	001113	29	1	1	1	68	91
266	""	0.727272727272727	0.433035714285714								""	""	""	""	""	=if(or(A266 = "R";isnumber(match(c266;a$1:a$1000;0));isnumber(match(h266;a$1:a$1000;0));isnumber(match(d266;a$1:a$1000;0));isnumber(match(i266;a$1:a$1000;0));isnumber(match(e266;a$1:a$1000;0));isnumber(match(j266;a$1:a$1000;0));isnumber(match(f266;a$1:a$1000;0));isnumber(match(k266;a$1:a$1000;0));isnumber(match(g266;a$1:a$1000;0));isnumber(match(l266;a$1:a$1000;0)));0;p266)	ShorterRule	001113	29	1	1	""	""	""
267	""	-0.433035714285714	-0.727272727272727								""	""	""	""	""	=if(or(A266 = "R";isnumber(match(c266;a$1:a$1000;0));isnumber(match(h266;a$1:a$1000;0));isnumber(match(d266;a$1:a$1000;0));isnumber(match(i266;a$1:a$1000;0));isnumber(match(e266;a$1:a$1000;0));isnumber(match(j266;a$1:a$1000;0));isnumber(match(f266;a$1:a$1000;0));isnumber(match(k266;a$1:a$1000;0));isnumber(match(g266;a$1:a$1000;0));isnumber(match(l266;a$1:a$1000;0)));0;p266)	ShorterRule	001113	29	1	1	""	""	""
268	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A266 = "R";isnumber(match(c266;a$1:a$1000;0));isnumber(match(h266;a$1:a$1000;0));isnumber(match(d266;a$1:a$1000;0));isnumber(match(i266;a$1:a$1000;0));isnumber(match(e266;a$1:a$1000;0));isnumber(match(j266;a$1:a$1000;0));isnumber(match(f266;a$1:a$1000;0));isnumber(match(k266;a$1:a$1000;0));isnumber(match(g266;a$1:a$1000;0));isnumber(match(l266;a$1:a$1000;0)));0;p266)	ShorterRule	001113	29	1	1	""	""	""
269	""	MajorVessels>=0.5	FastingBloodSugar< 0.5	" "	" "	" "	MajorVessels	FastingBloodSugar	" "	" "	" "	0.558333333333333	0.752808988764045	1.69	0.420318352059925	=if(or(A270 = "R";isnumber(match(c270;a$1:a$1000;0));isnumber(match(h270;a$1:a$1000;0));isnumber(match(d270;a$1:a$1000;0));isnumber(match(i270;a$1:a$1000;0));isnumber(match(e270;a$1:a$1000;0));isnumber(match(j270;a$1:a$1000;0));isnumber(match(f270;a$1:a$1000;0));isnumber(match(k270;a$1:a$1000;0));isnumber(match(g270;a$1:a$1000;0));isnumber(match(l270;a$1:a$1000;0)));0;p270)	ShorterRule	0013	27	1	1	1	67	89
270	""	0.727272727272727	0.447826086956522								""	""	""	""	""	=if(or(A270 = "R";isnumber(match(c270;a$1:a$1000;0));isnumber(match(h270;a$1:a$1000;0));isnumber(match(d270;a$1:a$1000;0));isnumber(match(i270;a$1:a$1000;0));isnumber(match(e270;a$1:a$1000;0));isnumber(match(j270;a$1:a$1000;0));isnumber(match(f270;a$1:a$1000;0));isnumber(match(k270;a$1:a$1000;0));isnumber(match(g270;a$1:a$1000;0));isnumber(match(l270;a$1:a$1000;0)));0;p270)	ShorterRule	0013	27	1	1	""	""	""
271	""	-0.447826086956522	-0.727272727272727								""	""	""	""	""	=if(or(A270 = "R";isnumber(match(c270;a$1:a$1000;0));isnumber(match(h270;a$1:a$1000;0));isnumber(match(d270;a$1:a$1000;0));isnumber(match(i270;a$1:a$1000;0));isnumber(match(e270;a$1:a$1000;0));isnumber(match(j270;a$1:a$1000;0));isnumber(match(f270;a$1:a$1000;0));isnumber(match(k270;a$1:a$1000;0));isnumber(match(g270;a$1:a$1000;0));isnumber(match(l270;a$1:a$1000;0)));0;p270)	ShorterRule	0013	27	1	1	""	""	""
272	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A270 = "R";isnumber(match(c270;a$1:a$1000;0));isnumber(match(h270;a$1:a$1000;0));isnumber(match(d270;a$1:a$1000;0));isnumber(match(i270;a$1:a$1000;0));isnumber(match(e270;a$1:a$1000;0));isnumber(match(j270;a$1:a$1000;0));isnumber(match(f270;a$1:a$1000;0));isnumber(match(k270;a$1:a$1000;0));isnumber(match(g270;a$1:a$1000;0));isnumber(match(l270;a$1:a$1000;0)));0;p270)	ShorterRule	0013	27	1	1	""	""	""
273	""	Slope>=1.5	RestBloodPressure>=109	Age>=47	Age< 67.5	" "	Slope	RestBloodPressure	Age	Age	" "	0.591666666666667	0.71	1.6	0.420083333333333	=if(or(A274 = "R";isnumber(match(c274;a$1:a$1000;0));isnumber(match(h274;a$1:a$1000;0));isnumber(match(d274;a$1:a$1000;0));isnumber(match(i274;a$1:a$1000;0));isnumber(match(e274;a$1:a$1000;0));isnumber(match(j274;a$1:a$1000;0));isnumber(match(f274;a$1:a$1000;0));isnumber(match(k274;a$1:a$1000;0));isnumber(match(g274;a$1:a$1000;0));isnumber(match(l274;a$1:a$1000;0)));0;p274)	Simplified	0000011	55	1	""	1	71	100
274	""	0.628571428571429	0.464	0.502415458937198	0.448818897637795						""	""	""	""	""	=if(or(A274 = "R";isnumber(match(c274;a$1:a$1000;0));isnumber(match(h274;a$1:a$1000;0));isnumber(match(d274;a$1:a$1000;0));isnumber(match(i274;a$1:a$1000;0));isnumber(match(e274;a$1:a$1000;0));isnumber(match(j274;a$1:a$1000;0));isnumber(match(f274;a$1:a$1000;0));isnumber(match(k274;a$1:a$1000;0));isnumber(match(g274;a$1:a$1000;0));isnumber(match(l274;a$1:a$1000;0)));0;p274)	Simplified	0000011	55	1	""	""	""	""
275	""	-0.528089887640449	-0.695238095238095	-0.658536585365854	-0.697247706422018						""	""	""	""	""	=if(or(A274 = "R";isnumber(match(c274;a$1:a$1000;0));isnumber(match(h274;a$1:a$1000;0));isnumber(match(d274;a$1:a$1000;0));isnumber(match(i274;a$1:a$1000;0));isnumber(match(e274;a$1:a$1000;0));isnumber(match(j274;a$1:a$1000;0));isnumber(match(f274;a$1:a$1000;0));isnumber(match(k274;a$1:a$1000;0));isnumber(match(g274;a$1:a$1000;0));isnumber(match(l274;a$1:a$1000;0)));0;p274)	Simplified	0000011	55	1	""	""	""	""
276	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A274 = "R";isnumber(match(c274;a$1:a$1000;0));isnumber(match(h274;a$1:a$1000;0));isnumber(match(d274;a$1:a$1000;0));isnumber(match(i274;a$1:a$1000;0));isnumber(match(e274;a$1:a$1000;0));isnumber(match(j274;a$1:a$1000;0));isnumber(match(f274;a$1:a$1000;0));isnumber(match(k274;a$1:a$1000;0));isnumber(match(g274;a$1:a$1000;0));isnumber(match(l274;a$1:a$1000;0)));0;p274)	Simplified	0000011	55	1	""	""	""	""
277	""	ExerciseInduced>=0.5	RestBloodPressure>=106.5	" "	" "	" "	ExerciseInduced	RestBloodPressure	" "	" "	" "	0.541666666666667	0.773809523809524	1.74	0.419146825396825	=if(or(A278 = "R";isnumber(match(c278;a$1:a$1000;0));isnumber(match(h278;a$1:a$1000;0));isnumber(match(d278;a$1:a$1000;0));isnumber(match(i278;a$1:a$1000;0));isnumber(match(e278;a$1:a$1000;0));isnumber(match(j278;a$1:a$1000;0));isnumber(match(f278;a$1:a$1000;0));isnumber(match(k278;a$1:a$1000;0));isnumber(match(g278;a$1:a$1000;0));isnumber(match(l278;a$1:a$1000;0)));0;p278)	From Tree node	0001111111	7	""	""	1	65	84
278	""	0.741573033707865	0.4609375								""	""	""	""	""	=if(or(A278 = "R";isnumber(match(c278;a$1:a$1000;0));isnumber(match(h278;a$1:a$1000;0));isnumber(match(d278;a$1:a$1000;0));isnumber(match(i278;a$1:a$1000;0));isnumber(match(e278;a$1:a$1000;0));isnumber(match(j278;a$1:a$1000;0));isnumber(match(f278;a$1:a$1000;0));isnumber(match(k278;a$1:a$1000;0));isnumber(match(g278;a$1:a$1000;0));isnumber(match(l278;a$1:a$1000;0)));0;p278)	From Tree node	0001111111	7	""	""	""	""	""
279	""	-0.4609375	-0.741573033707865								""	""	""	""	""	=if(or(A278 = "R";isnumber(match(c278;a$1:a$1000;0));isnumber(match(h278;a$1:a$1000;0));isnumber(match(d278;a$1:a$1000;0));isnumber(match(i278;a$1:a$1000;0));isnumber(match(e278;a$1:a$1000;0));isnumber(match(j278;a$1:a$1000;0));isnumber(match(f278;a$1:a$1000;0));isnumber(match(k278;a$1:a$1000;0));isnumber(match(g278;a$1:a$1000;0));isnumber(match(l278;a$1:a$1000;0)));0;p278)	From Tree node	0001111111	7	""	""	""	""	""
280	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A278 = "R";isnumber(match(c278;a$1:a$1000;0));isnumber(match(h278;a$1:a$1000;0));isnumber(match(d278;a$1:a$1000;0));isnumber(match(i278;a$1:a$1000;0));isnumber(match(e278;a$1:a$1000;0));isnumber(match(j278;a$1:a$1000;0));isnumber(match(f278;a$1:a$1000;0));isnumber(match(k278;a$1:a$1000;0));isnumber(match(g278;a$1:a$1000;0));isnumber(match(l278;a$1:a$1000;0)));0;p278)	From Tree node	0001111111	7	""	""	""	""	""
281	""	ExerciseInduced>=0.5	RestBloodPressure>=107.5	" "	" "	" "	ExerciseInduced	RestBloodPressure	" "	" "	" "	0.541666666666667	0.773809523809524	1.74	0.419146825396825	=if(or(A282 = "R";isnumber(match(c282;a$1:a$1000;0));isnumber(match(h282;a$1:a$1000;0));isnumber(match(d282;a$1:a$1000;0));isnumber(match(i282;a$1:a$1000;0));isnumber(match(e282;a$1:a$1000;0));isnumber(match(j282;a$1:a$1000;0));isnumber(match(f282;a$1:a$1000;0));isnumber(match(k282;a$1:a$1000;0));isnumber(match(g282;a$1:a$1000;0));isnumber(match(l282;a$1:a$1000;0)));0;p282)	Simplified	0001111	27	1	""	1	65	84
282	""	0.741573033707865	0.4609375								""	""	""	""	""	=if(or(A282 = "R";isnumber(match(c282;a$1:a$1000;0));isnumber(match(h282;a$1:a$1000;0));isnumber(match(d282;a$1:a$1000;0));isnumber(match(i282;a$1:a$1000;0));isnumber(match(e282;a$1:a$1000;0));isnumber(match(j282;a$1:a$1000;0));isnumber(match(f282;a$1:a$1000;0));isnumber(match(k282;a$1:a$1000;0));isnumber(match(g282;a$1:a$1000;0));isnumber(match(l282;a$1:a$1000;0)));0;p282)	Simplified	0001111	27	1	""	""	""	""
283	""	-0.4609375	-0.741573033707865								""	""	""	""	""	=if(or(A282 = "R";isnumber(match(c282;a$1:a$1000;0));isnumber(match(h282;a$1:a$1000;0));isnumber(match(d282;a$1:a$1000;0));isnumber(match(i282;a$1:a$1000;0));isnumber(match(e282;a$1:a$1000;0));isnumber(match(j282;a$1:a$1000;0));isnumber(match(f282;a$1:a$1000;0));isnumber(match(k282;a$1:a$1000;0));isnumber(match(g282;a$1:a$1000;0));isnumber(match(l282;a$1:a$1000;0)));0;p282)	Simplified	0001111	27	1	""	""	""	""
284	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A282 = "R";isnumber(match(c282;a$1:a$1000;0));isnumber(match(h282;a$1:a$1000;0));isnumber(match(d282;a$1:a$1000;0));isnumber(match(i282;a$1:a$1000;0));isnumber(match(e282;a$1:a$1000;0));isnumber(match(j282;a$1:a$1000;0));isnumber(match(f282;a$1:a$1000;0));isnumber(match(k282;a$1:a$1000;0));isnumber(match(g282;a$1:a$1000;0));isnumber(match(l282;a$1:a$1000;0)));0;p282)	Simplified	0001111	27	1	""	""	""	""
285	""	Sex>=0.5	MaxHeartRate< 148.5	" "	" "	" "	Sex	MaxHeartRate	" "	" "	" "	0.55	0.758620689655172	1.71	0.417241379310345	=if(or(A286 = "R";isnumber(match(c286;a$1:a$1000;0));isnumber(match(h286;a$1:a$1000;0));isnumber(match(d286;a$1:a$1000;0));isnumber(match(i286;a$1:a$1000;0));isnumber(match(e286;a$1:a$1000;0));isnumber(match(j286;a$1:a$1000;0));isnumber(match(f286;a$1:a$1000;0));isnumber(match(k286;a$1:a$1000;0));isnumber(match(g286;a$1:a$1000;0));isnumber(match(l286;a$1:a$1000;0)));0;p286)	ShorterRule	123	23	1	1	1	66	87
286	""	0.546448087431694	0.666666666666667								""	""	""	""	""	=if(or(A286 = "R";isnumber(match(c286;a$1:a$1000;0));isnumber(match(h286;a$1:a$1000;0));isnumber(match(d286;a$1:a$1000;0));isnumber(match(i286;a$1:a$1000;0));isnumber(match(e286;a$1:a$1000;0));isnumber(match(j286;a$1:a$1000;0));isnumber(match(f286;a$1:a$1000;0));isnumber(match(k286;a$1:a$1000;0));isnumber(match(g286;a$1:a$1000;0));isnumber(match(l286;a$1:a$1000;0)));0;p286)	ShorterRule	123	23	1	1	""	""	""
287	""	-0.666666666666667	-0.546448087431694								""	""	""	""	""	=if(or(A286 = "R";isnumber(match(c286;a$1:a$1000;0));isnumber(match(h286;a$1:a$1000;0));isnumber(match(d286;a$1:a$1000;0));isnumber(match(i286;a$1:a$1000;0));isnumber(match(e286;a$1:a$1000;0));isnumber(match(j286;a$1:a$1000;0));isnumber(match(f286;a$1:a$1000;0));isnumber(match(k286;a$1:a$1000;0));isnumber(match(g286;a$1:a$1000;0));isnumber(match(l286;a$1:a$1000;0)));0;p286)	ShorterRule	123	23	1	1	""	""	""
288	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A286 = "R";isnumber(match(c286;a$1:a$1000;0));isnumber(match(h286;a$1:a$1000;0));isnumber(match(d286;a$1:a$1000;0));isnumber(match(i286;a$1:a$1000;0));isnumber(match(e286;a$1:a$1000;0));isnumber(match(j286;a$1:a$1000;0));isnumber(match(f286;a$1:a$1000;0));isnumber(match(k286;a$1:a$1000;0));isnumber(match(g286;a$1:a$1000;0));isnumber(match(l286;a$1:a$1000;0)));0;p286)	ShorterRule	123	23	1	1	""	""	""
289	""	ChestPainType>=3.5	MaxHeartRate< 147	" "	" "	" "	ChestPainType	MaxHeartRate	" "	" "	" "	0.5	0.833333333333333	1.87	0.416666666666667	=if(or(A290 = "R";isnumber(match(c290;a$1:a$1000;0));isnumber(match(h290;a$1:a$1000;0));isnumber(match(d290;a$1:a$1000;0));isnumber(match(i290;a$1:a$1000;0));isnumber(match(e290;a$1:a$1000;0));isnumber(match(j290;a$1:a$1000;0));isnumber(match(f290;a$1:a$1000;0));isnumber(match(k290;a$1:a$1000;0));isnumber(match(g290;a$1:a$1000;0));isnumber(match(l290;a$1:a$1000;0)));0;p290)	Simplified	012233	13	1	""	1	60	72
290	""	0.705426356589147	0.688679245283019								""	""	""	""	""	=if(or(A290 = "R";isnumber(match(c290;a$1:a$1000;0));isnumber(match(h290;a$1:a$1000;0));isnumber(match(d290;a$1:a$1000;0));isnumber(match(i290;a$1:a$1000;0));isnumber(match(e290;a$1:a$1000;0));isnumber(match(j290;a$1:a$1000;0));isnumber(match(f290;a$1:a$1000;0));isnumber(match(k290;a$1:a$1000;0));isnumber(match(g290;a$1:a$1000;0));isnumber(match(l290;a$1:a$1000;0)));0;p290)	Simplified	012233	13	1	""	""	""	""
